,comment,machine_id,start_time,end_time,duration,name,downtime_code_id,Name_2,year,Station
1151689,No Comment and No Reason Code,286.0,2021-01-12 19:04:05.033,2021-01-12 19:06:02.033,117.0,WLM02 ST130,,,2021,
1151768,No Comment and No Reason Code,287.0,2021-01-12 19:30:45.030,2021-01-12 19:40:11.003,565.731,WLM03 ST130,,,2021,
1153674,No Comment and No Reason Code,287.0,2021-01-13 12:01:50.087,2021-01-13 12:05:55.040,244.519,WLM03 ST130,,,2021,
1153718,op80-air drop issue on the first part,287.0,2021-01-13 12:05:55.040,2021-01-13 12:11:44.067,349.266,WLM03 ST130,140.0,logic,2021,80.0
1153735,No Comment and No Reason Code,287.0,2021-01-13 12:11:44.067,2021-01-13 12:25:35.090,831.248,WLM03 ST130,,,2021,
1153821,op 105-conveyor over travel issue,287.0,2021-01-13 12:25:35.090,2021-01-13 12:33:56.017,500.257,WLM03 ST130,131.0,conveyors,2021,105.0
1153839,No Comment and No Reason Code,287.0,2021-01-13 12:33:56.017,2021-01-13 12:45:19.043,683.252,WLM03 ST130,,,2021,
1153858,op 130-clamp c01(v01) not making-shim adjustments,287.0,2021-01-13 12:45:19.043,2021-01-13 12:54:07.020,527.788,WLM03 ST130,122.0,clamp sensor,2021,130.0
1153884,No Comment and No Reason Code,287.0,2021-01-13 12:54:07.020,2021-01-13 12:57:19.050,192.301,WLM03 ST130,,,2021,
1153904,op20-r3-cycle powered on it's own-e-stop issue,287.0,2021-01-13 12:57:19.050,2021-01-13 13:04:20.070,421.194,WLM03 ST130,146.0,programming,2021,20.0
1153926,No Comment and No Reason Code,287.0,2021-01-13 13:04:20.070,2021-01-13 14:20:00.000,4539.292,WLM03 ST130,,,2021,
1154139,break,287.0,2021-01-13 14:20:00.000,2021-01-13 14:35:00.000,900.0,WLM03 ST130,74.0,break,2021,
1154219,break: overage,287.0,2021-01-13 14:35:00.000,2021-01-13 14:39:37.033,277.345,WLM03 ST130,219.0,break: overage,2021,
1154235,No Comment and No Reason Code,287.0,2021-01-13 14:39:37.033,2021-01-13 14:55:49.053,972.186,WLM03 ST130,,,2021,
1154285,op60-ground clamp sensor not making,287.0,2021-01-13 14:55:49.053,2021-01-13 15:01:44.073,355.196,WLM03 ST130,122.0,clamp sensor,2021,60.0
1154291,No Comment and No Reason Code,287.0,2021-01-13 15:01:44.073,2021-01-13 15:42:37.083,2453.097,WLM03 ST130,,,2021,
1154399,gron op 10b clamp fault,287.0,2021-01-13 15:42:37.083,2021-01-13 15:52:33.043,595.621,WLM03 ST130,256.0,tool clamp sensor,2021,10.0
1154430,No Comment and No Reason Code,287.0,2021-01-13 15:52:33.043,2021-01-13 15:59:17.040,403.942,WLM03 ST130,,,2021,
1154475,op75r1 shim adjustments as issue with pick up at op80a,287.0,2021-01-13 15:59:17.040,2021-01-13 16:03:50.013,272.741,WLM03 ST130,170.0,shim moves,2021,75.0
1154479,No Comment and No Reason Code,287.0,2021-01-13 16:03:50.013,2021-01-13 16:13:35.090,585.757,WLM03 ST130,,,2021,
1154516,op70-r1-tip changed due to burn back,287.0,2021-01-13 16:13:35.090,2021-01-13 16:20:46.083,430.948,WLM03 ST130,152.0,wire feeder,2021,70.0
1154539,No Comment and No Reason Code,287.0,2021-01-13 16:20:46.083,2021-01-13 17:05:00.000,2653.167,WLM03 ST130,,,2021,
1154750,No Comment and No Reason Code,287.0,2021-01-13 17:05:22.073,2021-01-13 17:07:19.073,117.0,WLM03 ST130,,,2021,
1154897,lunch: overage,287.0,2021-01-13 17:35:00.000,2021-01-13 17:40:21.050,321.513,WLM03 ST130,218.0,lunch: overage,2021,
1154926,No Comment and No Reason Code,287.0,2021-01-13 17:40:21.050,2021-01-13 18:38:06.073,3465.21,WLM03 ST130,,,2021,
1155148,op60-r1 wire tangled inside the drum-2x,287.0,2021-01-13 18:38:06.073,2021-01-13 19:00:09.027,1322.54,WLM03 ST130,152.0,wire feeder,2021,60.0
1155230,No Comment and No Reason Code,287.0,2021-01-13 19:00:09.027,2021-01-13 19:04:22.030,253.031,WLM03 ST130,,,2021,
1155267,No Comment and No Reason Code,287.0,2021-01-13 19:07:36.077,2021-01-13 19:29:18.053,1301.748,WLM03 ST130,,,2021,
1155383,No Comment and No Reason Code,287.0,2021-01-13 19:37:05.050,2021-01-13 19:45:00.000,474.502,WLM03 ST130,,,2021,
1155503,No Comment and No Reason Code,287.0,2021-01-13 19:45:51.003,2021-01-13 19:49:00.000,188.963,WLM03 ST130,,,2021,
1155673,No Comment and No Reason Code,287.0,2021-01-13 19:49:00.000,2021-01-13 19:50:00.000,60.0,WLM03 ST130,,,2021,
1157750,No Comment and No Reason Code,286.0,2021-01-14 12:08:11.037,2021-01-14 12:27:21.017,1149.81,WLM02 ST130,,,2021,
1157859,grob tech ran 2 trial parts at the start,286.0,2021-01-14 12:27:21.017,2021-01-14 12:45:55.080,1114.629,WLM02 ST130,22.0,tryout,2021,
1157927,No Comment and No Reason Code,286.0,2021-01-14 12:45:55.080,2021-01-14 13:47:46.003,3710.245,WLM02 ST130,,,2021,
1158176,nonetwork connection- op 90 camera timeout error,286.0,2021-01-14 13:47:46.003,2021-01-14 14:20:00.000,1933.953,WLM02 ST130,230.0,networking,2021,90.0
1158317,break,286.0,2021-01-14 14:20:00.000,2021-01-14 14:29:46.060,586.607,WLM02 ST130,74.0,break,2021,
1158357,No Comment and No Reason Code,286.0,2021-01-14 14:29:46.060,2021-01-14 14:35:00.000,313.393,WLM02 ST130,,,2021,
1158403,No Comment and No Reason Code,286.0,2021-01-14 14:35:00.000,2021-01-14 14:50:05.053,905.546,WLM02 ST130,,,2021,
1158511,modified weld id 23/24 at op 60 as o/l,286.0,2021-01-14 14:50:05.053,2021-01-14 14:55:36.060,331.057,WLM02 ST130,184.0,bad welds,2021,23.0
1158531,No Comment and No Reason Code,286.0,2021-01-14 14:55:36.060,2021-01-14 15:18:23.050,1366.905,WLM02 ST130,,,2021,
1158688,op 50 r1 wire feeder cover broken,286.0,2021-01-14 15:18:23.050,2021-01-14 15:22:09.047,225.955,WLM02 ST130,147.0,reamer,2021,50.0
1158695,No Comment and No Reason Code,286.0,2021-01-14 15:22:09.047,2021-01-14 16:25:29.083,3800.354,WLM02 ST130,,,2021,
1158922,op60-ground clamp not advance fault,286.0,2021-01-14 16:25:29.083,2021-01-14 16:28:50.053,200.723,WLM02 ST130,122.0,clamp sensor,2021,60.0
1158924,No Comment and No Reason Code,286.0,2021-01-14 16:28:50.053,2021-01-14 17:05:00.000,2169.46,WLM02 ST130,,,2021,
1159298,lunch: overage,286.0,2021-01-14 17:35:00.000,2021-01-14 17:40:10.077,310.779,WLM02 ST130,218.0,lunch: overage,2021,
1159304,No Comment and No Reason Code,286.0,2021-01-14 17:40:10.077,2021-01-14 18:09:22.063,1751.854,WLM02 ST130,,,2021,
1159503,No Comment and No Reason Code,286.0,2021-01-14 18:16:33.037,2021-01-14 18:30:51.027,857.915,WLM02 ST130,,,2021,
1159576,No Comment and No Reason Code,286.0,2021-01-14 18:35:29.030,2021-01-14 18:37:26.030,117.0,WLM02 ST130,,,2021,
1159615,No Comment and No Reason Code,286.0,2021-01-14 18:47:10.087,2021-01-14 19:09:54.000,1363.128,WLM02 ST130,,,2021,
1159707,No Comment and No Reason Code,286.0,2021-01-14 19:13:39.010,2021-01-14 19:18:12.023,273.13,WLM02 ST130,,,2021,
1159742,No Comment and No Reason Code,286.0,2021-01-14 19:21:19.097,2021-01-14 19:45:00.000,1420.039,WLM02 ST130,,,2021,
1162445,No Comment and No Reason Code,287.0,2021-01-15 16:21:20.073,2021-01-15 16:42:34.013,1273.401,WLM03 ST130,,,2021,
1162586,No Comment and No Reason Code,287.0,2021-01-15 16:53:10.013,2021-01-15 17:00:30.077,440.648,WLM03 ST130,,,2021,
1163020,No Comment and No Reason Code,285.0,2021-01-15 18:25:55.007,2021-01-15 18:30:44.080,289.706,WLM01 ST130,,,2021,
1163049,No Comment and No Reason Code,285.0,2021-01-15 18:36:09.060,2021-01-15 18:38:06.060,117.0,WLM01 ST130,,,2021,
1163613, shift start: overage ,285.0,2021-01-15 20:00:00.000,2021-01-15 20:45:00.000,2700.0,WLM01 ST130,216.0, shift start: overage ,2021,
1165729, shift start: overage ,287.0,2021-01-17 20:00:00.000,2021-01-17 20:45:00.000,2700.0,WLM03 ST130,216.0, shift start: overage ,2021,
1165732, shift start: overage ,286.0,2021-01-17 20:00:00.000,2021-01-17 20:45:00.000,2700.0,WLM02 ST130,216.0, shift start: overage ,2021,
1165734, shift start: overage ,285.0,2021-01-17 20:00:00.000,2021-01-17 20:45:00.000,2700.0,WLM01 ST130,216.0, shift start: overage ,2021,
1166818,No Comment and No Reason Code,285.0,2021-01-18 12:08:22.023,2021-01-18 12:49:58.100,2496.771,WLM01 ST130,,,2021,
1167049,op 20a-grob gripper close fault,285.0,2021-01-18 12:49:58.100,2021-01-18 12:54:26.003,267.053,WLM01 ST130,256.0,tool clamp sensor,2021,20.0
1167052,No Comment and No Reason Code,285.0,2021-01-18 12:54:26.003,2021-01-18 13:16:48.053,1342.506,WLM01 ST130,,,2021,
1167205,op 10 a grob volume check fault,285.0,2021-01-18 13:16:48.053,2021-01-18 13:22:14.060,326.068,WLM01 ST130,260.0,programming,2021,10.0
1167222,No Comment and No Reason Code,285.0,2021-01-18 13:22:14.060,2021-01-18 13:38:28.023,973.626,WLM01 ST130,,,2021,
1167319,op70- r1 modified welf id 78,285.0,2021-01-18 13:38:28.023,2021-01-18 13:41:49.027,201.019,WLM01 ST130,184.0,bad welds,2021,70.0
1167320,No Comment and No Reason Code,285.0,2021-01-18 13:41:49.027,2021-01-18 13:43:46.027,117.0,WLM01 ST130,,,2021,
1167344,op20 r3 pickup modified at op20,285.0,2021-01-18 13:43:46.027,2021-01-18 13:47:41.077,235.521,WLM01 ST130,148.0,robot clamp,2021,20.0
1167350,No Comment and No Reason Code,285.0,2021-01-18 13:47:41.077,2021-01-18 14:20:00.000,1938.218,WLM01 ST130,,,2021,
1167575,break,285.0,2021-01-18 14:20:00.000,2021-01-18 14:35:00.000,900.0,WLM01 ST130,74.0,break,2021,
1167659,break: overage,285.0,2021-01-18 14:35:00.000,2021-01-18 14:40:01.057,301.553,WLM01 ST130,219.0,break: overage,2021,
1167676,No Comment and No Reason Code,285.0,2021-01-18 14:40:01.057,2021-01-18 14:44:20.007,258.53,WLM01 ST130,,,2021,
1167736,op30-r3 wire tangled,285.0,2021-01-18 14:44:20.007,2021-01-18 14:50:32.020,372.118,WLM01 ST130,152.0,wire feeder,2021,30.0
1167756,No Comment and No Reason Code,285.0,2021-01-18 14:50:32.020,2021-01-18 14:54:36.073,244.548,WLM01 ST130,,,2021,
1167801,op50 r1/3 wire uncoiler arm removed from the drum,285.0,2021-01-18 14:54:36.073,2021-01-18 15:02:24.000,467.259,WLM01 ST130,152.0,wire feeder,2021,50.0
1167823,No Comment and No Reason Code,285.0,2021-01-18 15:02:24.000,2021-01-18 16:45:32.010,6188.098,WLM01 ST130,,,2021,
1168245,op30-r2 wire tangled,285.0,2021-01-18 16:45:32.010,2021-01-18 16:57:25.067,713.573,WLM01 ST130,152.0,wire feeder,2021,30.0
1168267,No Comment and No Reason Code,285.0,2021-01-18 16:57:25.067,2021-01-18 17:01:06.020,220.518,WLM01 ST130,,,2021,
1168321,op30-r2 noodling,285.0,2021-01-18 17:01:06.020,2021-01-18 17:04:25.087,199.66,WLM01 ST130,152.0,wire feeder,2021,30.0
1168322,No Comment and No Reason Code,285.0,2021-01-18 17:04:25.087,2021-01-18 17:05:00.000,34.143,WLM01 ST130,,,2021,
1168377,No Comment and No Reason Code,285.0,2021-01-18 17:06:11.087,2021-01-18 17:08:08.087,117.0,WLM01 ST130,,,2021,
1168549,lunch: overage,285.0,2021-01-18 17:35:00.000,2021-01-18 17:36:39.070,99.716,WLM01 ST130,218.0,lunch: overage,2021,
1168555,No Comment and No Reason Code,285.0,2021-01-18 17:36:39.070,2021-01-18 17:45:30.077,531.052,WLM01 ST130,,,2021,
1168645,op 110-wash line conveyor over travel due to dirty sensor,285.0,2021-01-18 17:45:30.077,2021-01-18 17:54:27.080,537.042,WLM01 ST130,166.0,part present,2021,110.0
1168687,No Comment and No Reason Code,285.0,2021-01-18 17:54:27.080,2021-01-18 18:34:23.083,2396.022,WLM01 ST130,,,2021,
1168858,op 110--wash line conveyor jammed,285.0,2021-01-18 18:34:23.083,2021-01-18 18:46:41.073,737.889,WLM01 ST130,166.0,part present,2021,110.0
1168906,No Comment and No Reason Code,285.0,2021-01-18 18:46:41.073,2021-01-18 19:45:00.000,3498.279,WLM01 ST130,,,2021,
1169506, shift start: overage ,285.0,2021-01-18 20:00:00.000,2021-01-18 20:45:00.000,2700.0,WLM01 ST130,216.0, shift start: overage ,2021,
1171064,No Comment and No Reason Code,285.0,2021-01-19 11:57:51.080,2021-01-19 12:08:28.040,636.593,WLM01 ST130,,,2021,
1171140,gantry lost position after pickin up first part-,285.0,2021-01-19 12:08:28.040,2021-01-19 13:35:42.090,5234.482,WLM01 ST130,260.0,programming,2021,
1171400,No Comment and No Reason Code,285.0,2021-01-19 13:35:42.090,2021-01-19 14:16:32.027,2449.396,WLM01 ST130,,,2021,
1171610,break,285.0,2021-01-19 14:20:00.000,2021-01-19 14:35:00.000,900.0,WLM01 ST130,74.0,break,2021,
1171702,break: overage,285.0,2021-01-19 14:35:00.000,2021-01-19 14:40:19.083,319.835,WLM01 ST130,219.0,break: overage,2021,
1171720,No Comment and No Reason Code,285.0,2021-01-19 14:40:19.083,2021-01-19 14:42:16.083,117.0,WLM01 ST130,,,2021,
1171825,No Comment and No Reason Code,285.0,2021-01-19 14:54:12.013,2021-01-19 14:56:09.013,117.0,WLM01 ST130,,,2021,
1171902,No Comment and No Reason Code,287.0,2021-01-19 15:10:18.007,2021-01-19 15:12:15.007,117.0,WLM03 ST130,,,2021,
1171931,op 80-air dumped on the first part afetr welder rotated the fixture-plc tech investigating,287.0,2021-01-19 15:12:15.007,2021-01-19 15:21:31.093,556.855,WLM03 ST130,140.0,logic,2021,80.0
1171954,No Comment and No Reason Code,287.0,2021-01-19 15:21:31.093,2021-01-19 15:23:28.093,117.0,WLM03 ST130,,,2021,
1171967,op70-r1- weld mismatch issue,287.0,2021-01-19 15:23:28.093,2021-01-19 15:27:43.093,255.007,WLM03 ST130,146.0,programming,2021,70.0
1171971,No Comment and No Reason Code,287.0,2021-01-19 15:27:43.093,2021-01-19 16:10:47.000,2583.088,WLM03 ST130,,,2021,
1172084,qe investgating thin wall issue on op130,287.0,2021-01-19 16:10:47.000,2021-01-19 16:14:26.090,219.893,WLM03 ST130,18.0,bad part,2021,130.0
1172086,No Comment and No Reason Code,287.0,2021-01-19 16:14:26.090,2021-01-19 16:16:23.090,117.0,WLM03 ST130,,,2021,
1172096,op 60-r1- wire tamgled inside the drum,287.0,2021-01-19 16:16:23.090,2021-01-19 16:21:08.080,284.881,WLM03 ST130,152.0,wire feeder,2021,60.0
1172107,No Comment and No Reason Code,287.0,2021-01-19 16:21:08.080,2021-01-19 17:05:00.000,2631.21,WLM03 ST130,,,2021,
1172491,lunch: overage,287.0,2021-01-19 17:35:00.000,2021-01-19 17:39:47.077,287.753,WLM03 ST130,218.0,lunch: overage,2021,
1172511,No Comment and No Reason Code,287.0,2021-01-19 17:39:47.077,2021-01-19 17:41:44.077,117.0,WLM03 ST130,,,2021,
1172539,line was shut down to verify the thin wal issues visually on all the parts inside the line after lunch,287.0,2021-01-19 17:41:44.077,2021-01-19 17:48:49.090,425.135,WLM03 ST130,12.0,shutdown,2021,
1172610,No Comment and No Reason Code,287.0,2021-01-19 17:48:49.090,2021-01-19 19:34:16.053,6326.646,WLM03 ST130,,,2021,
1172933,op120-r1-pp sensor not off fault,287.0,2021-01-19 19:34:16.053,2021-01-19 19:38:54.003,277.487,WLM03 ST130,12.0,shutdown,2021,120.0
1172940,No Comment and No Reason Code,287.0,2021-01-19 19:38:54.003,2021-01-19 19:45:00.000,365.979,WLM03 ST130,,,2021,
1173050,No Comment and No Reason Code,287.0,2021-01-19 19:45:16.003,2021-01-19 19:49:00.000,223.958,WLM03 ST130,,,2021,
1173219,No Comment and No Reason Code,287.0,2021-01-19 19:49:00.000,2021-01-19 19:50:00.000,60.0,WLM03 ST130,,,2021,
1173468, shift start: overage ,287.0,2021-01-19 20:00:00.000,2021-01-19 20:45:00.000,2700.0,WLM03 ST130,216.0, shift start: overage ,2021,
1173471, shift start: overage ,285.0,2021-01-19 20:00:00.000,2021-01-19 20:45:00.000,2700.0,WLM01 ST130,216.0, shift start: overage ,2021,
1175615,No Comment and No Reason Code,287.0,2021-01-20 11:58:32.070,2021-01-20 12:20:34.037,1321.674,WLM03 ST130,,,2021,
1175792,"weld id#3,4,58,111 modified at the start",287.0,2021-01-20 12:20:34.037,2021-01-20 12:27:33.060,419.212,WLM03 ST130,184.0,bad welds,2021,
1175810,No Comment and No Reason Code,287.0,2021-01-20 12:27:33.060,2021-01-20 12:46:29.050,1135.923,WLM03 ST130,,,2021,
1175898,op 120-off line,287.0,2021-01-20 12:46:29.050,2021-01-20 12:54:46.037,496.84,WLM03 ST130,139.0,camera,2021,120.0
1175918,No Comment and No Reason Code,287.0,2021-01-20 12:54:46.037,2021-01-20 14:20:00.000,5113.65,WLM03 ST130,,,2021,
1176060,No Comment and No Reason Code,285.0,2021-01-20 13:37:45.043,2021-01-20 13:39:42.043,117.0,WLM01 ST130,,,2021,
1176238,break,287.0,2021-01-20 14:20:00.000,2021-01-20 14:35:00.000,900.0,WLM03 ST130,74.0,break,2021,
1176347,break: overage,287.0,2021-01-20 14:35:00.000,2021-01-20 14:39:39.050,279.488,WLM03 ST130,219.0,break: overage,2021,
1176349,break: overage,285.0,2021-01-20 14:35:00.000,2021-01-20 14:45:00.000,600.0,WLM01 ST130,219.0,break: overage,2021,
1176361,No Comment and No Reason Code,287.0,2021-01-20 14:39:39.050,2021-01-20 14:45:10.097,331.462,WLM03 ST130,,,2021,
1176446,grob-op20a flow sensor fault,287.0,2021-01-20 14:45:10.097,2021-01-20 14:48:50.060,219.662,WLM03 ST130,163.0,cable sensor,2021,
1176447,No Comment and No Reason Code,287.0,2021-01-20 14:48:50.060,2021-01-20 17:05:00.000,8169.388,WLM03 ST130,,,2021,
1176497,No Comment and No Reason Code,285.0,2021-01-20 15:17:15.070,2021-01-20 15:22:40.087,325.153,WLM01 ST130,,,2021,
1176553,No Comment and No Reason Code,285.0,2021-01-20 15:31:07.023,2021-01-20 15:47:27.027,980.028,WLM01 ST130,,,2021,
1176611,No Comment and No Reason Code,285.0,2021-01-20 15:51:13.023,2021-01-20 15:53:10.023,117.0,WLM01 ST130,,,2021,
1176658,No Comment and No Reason Code,285.0,2021-01-20 16:04:40.020,2021-01-20 16:06:37.020,117.0,WLM01 ST130,,,2021,
1176725,No Comment and No Reason Code,285.0,2021-01-20 16:18:04.090,2021-01-20 16:20:01.090,117.0,WLM01 ST130,,,2021,
1176884,No Comment and No Reason Code,285.0,2021-01-20 16:51:28.087,2021-01-20 17:05:00.000,811.117,WLM01 ST130,,,2021,
1177204,lunch: overage,287.0,2021-01-20 17:35:00.000,2021-01-20 17:37:40.047,160.473,WLM03 ST130,218.0,lunch: overage,2021,
1177209,No Comment and No Reason Code,287.0,2021-01-20 17:37:40.047,2021-01-20 18:00:56.047,1395.997,WLM03 ST130,,,2021,
1177313,No Comment and No Reason Code,285.0,2021-01-20 17:47:16.063,2021-01-20 18:09:24.043,1327.816,WLM01 ST130,,,2021,
1177381,overage for wcr reapirs after lunch time,287.0,2021-01-20 18:00:56.047,2021-01-20 18:05:31.023,274.748,WLM03 ST130,189.0,weld adjustment,2021,
1177382,No Comment and No Reason Code,287.0,2021-01-20 18:05:31.023,2021-01-20 18:17:08.097,697.743,WLM03 ST130,,,2021,
1177431,mhr 75r1-modified drop off at op 80a,287.0,2021-01-20 18:17:08.097,2021-01-20 18:22:38.030,329.352,WLM03 ST130,148.0,robot clamp,2021,1.0
1177438,No Comment and No Reason Code,287.0,2021-01-20 18:22:38.030,2021-01-20 18:39:10.017,991.841,WLM03 ST130,,,2021,
1177470,No Comment and No Reason Code,285.0,2021-01-20 18:27:09.010,2021-01-20 18:31:23.067,254.574,WLM01 ST130,,,2021,
1177515,No Comment and No Reason Code,285.0,2021-01-20 18:34:53.050,2021-01-20 19:01:22.033,1588.836,WLM01 ST130,,,2021,
1177551,grob op20a-exhaust flow sensor fault,287.0,2021-01-20 18:39:10.017,2021-01-20 18:46:14.080,424.633,WLM03 ST130,163.0,cable sensor,2021,20.0
1177566,No Comment and No Reason Code,287.0,2021-01-20 18:46:14.080,2021-01-20 19:45:00.000,3525.213,WLM03 ST130,,,2021,
1178200, shift start: overage ,287.0,2021-01-20 20:00:00.000,2021-01-20 20:45:00.000,2700.0,WLM03 ST130,216.0, shift start: overage ,2021,
1178203, shift start: overage ,285.0,2021-01-20 20:00:00.000,2021-01-20 20:45:00.000,2700.0,WLM01 ST130,216.0, shift start: overage ,2021,
1180556,No Comment and No Reason Code,287.0,2021-01-21 11:59:32.080,2021-01-21 12:31:23.030,1910.5,WLM03 ST130,,,2021,
1180776,No Comment and No Reason Code,287.0,2021-01-21 12:35:25.057,2021-01-21 14:03:40.013,5294.564,WLM03 ST130,,,2021,
1181236,break,287.0,2021-01-21 14:20:00.000,2021-01-21 14:35:00.000,900.0,WLM03 ST130,74.0,break,2021,
1181368,break: overage,287.0,2021-01-21 14:35:00.000,2021-01-21 14:39:42.027,282.253,WLM03 ST130,219.0,break: overage,2021,
1181394,No Comment and No Reason Code,287.0,2021-01-21 14:39:42.027,2021-01-21 14:59:02.090,1160.65,WLM03 ST130,,,2021,
1181496,No Comment and No Reason Code,285.0,2021-01-21 14:54:14.067,2021-01-21 14:59:33.060,318.914,WLM01 ST130,,,2021,
1181527,line empty on zone2/3/4/5-filling up the line,285.0,2021-01-21 14:59:33.060,2021-01-21 15:16:20.020,1006.606,WLM01 ST130,239.0,setup,2021,2.0
1181587,No Comment and No Reason Code,285.0,2021-01-21 15:16:20.020,2021-01-21 15:18:17.020,117.0,WLM01 ST130,,,2021,
1181611,op10b-grob tool1002 overload fault,285.0,2021-01-21 15:18:17.020,2021-01-21 15:35:35.037,1038.156,WLM01 ST130,260.0,programming,2021,10.0
1181693,No Comment and No Reason Code,285.0,2021-01-21 15:35:35.037,2021-01-21 15:41:32.017,356.817,WLM01 ST130,,,2021,
1181750,gantry-cycle power,285.0,2021-01-21 15:41:32.017,2021-01-21 15:47:50.033,378.148,WLM01 ST130,130.0,lift assist pneumatic,2021,
1181767,No Comment and No Reason Code,285.0,2021-01-21 15:47:50.033,2021-01-21 15:49:47.033,117.0,WLM01 ST130,,,2021,
1181785,grob op 10b-gantry door safety switch fault,285.0,2021-01-21 15:49:47.033,2021-01-21 16:08:52.087,1145.542,WLM01 ST130,163.0,cable sensor,2021,10.0
1181877,No Comment and No Reason Code,285.0,2021-01-21 16:08:52.087,2021-01-21 16:10:49.087,117.0,WLM01 ST130,,,2021,
1181925,running 50% as grob op10b bypassed,285.0,2021-01-21 16:10:49.087,2021-01-21 16:16:29.087,340.001,WLM01 ST130,240.0,dimensional adjustment,2021,10.0
1181932,No Comment and No Reason Code,285.0,2021-01-21 16:16:29.087,2021-01-21 16:48:04.020,1894.318,WLM01 ST130,,,2021,
1182043,grob 10b bypassed,285.0,2021-01-21 16:48:04.020,2021-01-21 16:51:13.073,189.559,WLM01 ST130,240.0,dimensional adjustment,2021,
1182044,No Comment and No Reason Code,285.0,2021-01-21 16:51:13.073,2021-01-21 17:05:00.000,826.256,WLM01 ST130,,,2021,
1182313,lunch: overage,285.0,2021-01-21 17:35:00.000,2021-01-21 17:38:39.080,219.788,WLM01 ST130,218.0,lunch: overage,2021,
1182319,No Comment and No Reason Code,285.0,2021-01-21 17:38:39.080,2021-01-21 18:14:46.027,2166.486,WLM01 ST130,,,2021,
1182571,op20b-grob volume check fault,285.0,2021-01-21 18:14:46.027,2021-01-21 18:19:20.097,274.692,WLM01 ST130,122.0,clamp sensor,2021,20.0
1182575,No Comment and No Reason Code,285.0,2021-01-21 18:19:20.097,2021-01-21 18:22:40.057,199.605,WLM01 ST130,,,2021,
1182603,op90-camera rejects,285.0,2021-01-21 18:22:40.057,2021-01-21 18:29:02.087,382.282,WLM01 ST130,139.0,camera,2021,90.0
